"year","month","day","order","country","session.ID","page.1..main.category.","page.2..clothing.model.","colour","location","model.photography","price","price.2","page"
2008,"May",6,20,"Czech_Republic",7663,"trousers","A21","beige","top left","en face",62,"yes",2
2008,"July",24,14,"Poland",20938,"blouses","C53","white","bottom right","en face",38,"no",3
2008,"June",1,8,"Poland",12239,"blouses","C29","grey","bottom left","profile",52,"yes",2
2008,"April",5,2,"Poland",1571,"trousers","A15","white","bottom in the middle","profile",33,"no",1
2008,"April",25,1,"Lithuania",5848,"trousers","A7","blue","top right","en face",43,"no",1
2008,"June",17,4,"Poland",14777,"skirts","B15","of many colors","bottom in the middle","en face",38,"no",1
2008,"July",16,2,"Poland",19663,"trousers","A22","brown","top in the middle","en face",62,"yes",2
2008,"June",23,9,"Poland",15776,"trousers","A6","blue","top in the middle","en face",43,"no",1
2008,"June",13,5,"Poland",14308,"trousers","A5","blue","top in the middle","en face",43,"no",1
2008,"April",20,1,"net(*.net)",4932,"sale","P1","blue","top left","en face",38,"yes",1
2008,"July",28,18,"Poland",21454,"blouses","C55","violet","top left","en face",48,"yes",4
2008,"April",3,6,"Poland",983,"sale","P17","black","bottom right","profile",38,"yes",1
2008,"April",8,10,"Poland",2399,"sale","P16","green","bottom right","en face",33,"no",1
2008,"June",8,24,"Poland",13446,"skirts","B30","of many colors","bottom left","en face",57,"yes",2
2008,"August",6,8,"Poland",22913,"sale","P18","black","bottom right","en face",28,"no",1
2008,"August",10,74,"Poland",23585,"sale","P82","grey","bottom left","profile",48,"yes",5
2008,"April",4,4,"Poland",1271,"blouses","C9","grey","top right","en face",48,"yes",1
2008,"April",7,1,"Poland",2090,"sale","P4","brown","top in the middle","en face",38,"yes",1
2008,"April",6,4,"Poland",1822,"blouses","C14","of many colors","bottom in the middle","en face",23,"no",1
2008,"April",6,23,"Poland",1714,"trousers","A12","black","bottom left","en face",38,"no",1
2008,"June",25,11,"Poland",16076,"trousers","A18","brown","bottom right","en face",38,"no",1
2008,"June",21,1,"Poland",15588,"sale","P6","black","top in the middle","en face",43,"yes",1
2008,"June",17,3,"Poland",14896,"trousers","A2","blue","top left","en face",43,"no",1
2008,"April",1,1,"Poland",24,"skirts","B1","brown","top left","en face",57,"yes",1
2008,"May",17,3,"Poland",9676,"trousers","A37","black","top left","en face",62,"yes",3
2008,"May",16,3,"Poland",9513,"trousers","A10","blue","bottom left","en face",38,"no",1
2008,"June",14,14,"Poland",14394,"blouses","C29","grey","bottom left","profile",52,"yes",2
2008,"August",12,3,"Poland",23968,"trousers","A5","blue","top in the middle","en face",43,"no",1
2008,"June",10,1,"Poland",13730,"trousers","A4","blue","top in the middle","profile",38,"no",1
2008,"April",5,15,"Poland",1572,"trousers","A4","blue","top in the middle","profile",38,"no",1
2008,"August",8,18,"Poland",23322,"sale","P29","burgundy","bottom left","profile",33,"no",2
2008,"April",4,16,"Poland",1486,"blouses","C46","black","bottom left","en face",48,"yes",3
2008,"August",4,2,"Poland",22547,"blouses","C54","white","bottom right","en face",57,"yes",3
2008,"April",27,3,"Poland",6141,"sale","P5","blue","top in the middle","en face",23,"no",1
2008,"August",12,41,"Slovakia",23904,"blouses","C18","of many colors","bottom right","en face",48,"yes",1
2008,"June",23,2,"Poland",15797,"skirts","B12","black","bottom left","en face",38,"no",1
2008,"July",17,11,"Poland",19673,"skirts","B12","black","bottom left","en face",38,"no",1
2008,"April",20,3,"Poland",4901,"blouses","C58","white","top in the middle","profile",48,"yes",4
2008,"June",18,3,"United_Kingdom",14983,"trousers","A8","blue","top right","en face",62,"yes",1
2008,"May",15,21,"Poland",9309,"trousers","A4","blue","top in the middle","profile",38,"no",1
2008,"June",5,12,"Poland",13053,"blouses","C22","pink","top in the middle","profile",43,"yes",2
2008,"April",27,2,"Poland",6220,"skirts","B4","olive","top in the middle","en face",52,"yes",1
2008,"July",9,1,"Poland",18340,"trousers","A9","blue","top right","en face",82,"yes",1
2008,"May",13,12,"Poland",8937,"blouses","C33","white","bottom in the middle","en face",48,"yes",2
2008,"June",28,6,"Poland",16593,"trousers","A2","blue","top left","en face",43,"no",1
2008,"April",8,8,"Poland",2310,"sale","P51","of many colors","bottom in the middle","en face",28,"no",3
2008,"July",26,2,"Poland",21261,"skirts","B10","black","bottom left","en face",67,"yes",1
2008,"June",23,7,"Poland",15868,"sale","P3","black","top left","en face",48,"yes",1
2008,"May",13,10,"Czech_Republic",8878,"skirts","B6","black","top in the middle","en face",52,"yes",1
2008,"July",29,12,"Poland",21682,"skirts","B13","red","bottom in the middle","profile",62,"yes",1
2008,"May",25,13,"Poland",11122,"sale","P16","green","bottom right","en face",33,"no",1
2008,"May",28,1,"Poland",11547,"trousers","A33","beige","bottom in the middle","en face",38,"no",2
2008,"April",8,2,"Poland",2397,"blouses","C5","pink","top in the middle","en face",48,"yes",1
2008,"July",28,9,"Poland",21522,"blouses","C21","white","top left","en face",57,"yes",2
2008,"April",18,46,"Poland",4465,"sale","P48","of many colors","bottom left","profile",33,"no",3
2008,"May",24,1,"Poland",10914,"sale","P1","blue","top left","en face",38,"yes",1
2008,"May",28,3,"Poland",11561,"skirts","B23","green","top in the middle","en face",38,"no",2
2008,"June",7,7,"Poland",13322,"trousers","A15","white","bottom in the middle","profile",33,"no",1
2008,"April",2,1,"Poland",635,"skirts","B11","black","bottom left","en face",43,"no",1
2008,"July",8,10,"Poland",18165,"trousers","A2","blue","top left","en face",43,"no",1
2008,"August",5,5,"Poland",22807,"blouses","C26","white","top right","en face",28,"no",2
2008,"July",16,5,"Poland",19614,"blouses","C10","of many colors","bottom left","profile",28,"no",1
2008,"July",28,1,"Poland",21568,"blouses","C1","brown","top left","profile",28,"no",1
2008,"May",9,2,"Poland",8283,"skirts","B13","red","bottom in the middle","profile",62,"yes",1
2008,"April",1,8,"Poland",94,"sale","P25","black","top right","profile",43,"yes",2
2008,"April",23,6,"Poland",5567,"skirts","B27","black","top right","en face",57,"yes",2
2008,"May",29,5,"Poland",11819,"skirts","B4","olive","top in the middle","en face",52,"yes",1
2008,"April",12,9,"Poland",3162,"trousers","A12","black","bottom left","en face",38,"no",1
2008,"June",12,54,"Lithuania",14061,"blouses","C17","white","bottom right","en face",48,"yes",1
2008,"June",10,134,"Czech_Republic",13846,"blouses","C19","red","top left","en face",48,"yes",2
2008,"April",16,9,"Poland",4178,"skirts","B15","of many colors","bottom in the middle","en face",38,"no",1
2008,"June",6,45,"Poland",13099,"sale","P9","brown","top right","profile",23,"no",1
2008,"July",23,4,"Poland",20697,"skirts","B17","grey","bottom right","profile",38,"no",1
2008,"July",12,17,"Poland",18889,"sale","P18","black","bottom right","en face",28,"no",1
2008,"May",25,6,"Czech_Republic",11130,"trousers","A18","brown","bottom right","en face",38,"no",1
2008,"June",12,32,"Lithuania",14061,"blouses","C49","brown","bottom in the middle","profile",26,"no",3
2008,"August",7,2,"Poland",23171,"sale","P77","green","top in the middle","en face",43,"yes",5
2008,"July",4,9,"Poland",17637,"skirts","B14","black","bottom in the middle","en face",62,"yes",1
2008,"August",11,24,"Poland",23726,"skirts","B11","black","bottom left","en face",43,"no",1
2008,"April",2,5,"Poland",610,"sale","P3","black","top left","en face",48,"yes",1
2008,"July",18,3,"Poland",19991,"skirts","B24","pink","top in the middle","en face",57,"yes",2
2008,"June",11,38,"Poland",13996,"sale","P2","blue","top left","en face",28,"no",1
2008,"July",8,3,"Poland",18100,"trousers","A5","blue","top in the middle","en face",43,"no",1
2008,"July",17,4,"Poland",19828,"trousers","A6","blue","top in the middle","en face",43,"no",1
2008,"April",1,15,"Poland",247,"blouses","C27","pink","top right","en face",48,"yes",2
2008,"April",7,6,"Poland",2091,"skirts","B13","red","bottom in the middle","profile",62,"yes",1
2008,"April",3,8,"Poland",1226,"trousers","A39","brown","top left","en face",38,"no",3
2008,"May",15,11,"Poland",9320,"skirts","B4","olive","top in the middle","en face",52,"yes",1
2008,"May",14,3,"Poland",9159,"trousers","A19","red","top left","profile",33,"no",2
2008,"April",11,11,"Poland",3092,"skirts","B11","black","bottom left","en face",43,"no",1
2008,"May",19,19,"Poland",9930,"trousers","A19","red","top left","profile",33,"no",2
2008,"July",14,7,"Poland",19206,"trousers","A14","blue","bottom in the middle","en face",60,"yes",1
2008,"April",15,4,"Poland",3879,"sale","P48","of many colors","bottom left","profile",33,"no",3
2008,"August",12,11,"Poland",23982,"skirts","B21","red","top left","en face",67,"yes",2
2008,"July",22,6,"Poland",20462,"sale","P53","black","bottom right","profile",38,"yes",3
2008,"August",11,1,"Poland",23708,"blouses","C35","of many colors","bottom right","en face",50,"yes",2
2008,"August",11,2,"Poland",23782,"blouses","C2","red","top left","en face",43,"yes",1
2008,"May",7,12,"United_Kingdom",7877,"sale","P74","red","top left","profile",33,"no",5
2008,"July",21,4,"Poland",20267,"blouses","C14","of many colors","bottom in the middle","en face",23,"no",1
2008,"July",16,1,"Poland",19578,"skirts","B3","red","top left","en face",52,"yes",1
2008,"June",22,6,"Poland",15645,"skirts","B3","red","top left","en face",52,"yes",1
2008,"June",8,9,"Poland",13370,"blouses","C44","white","top right","en face",55,"yes",3
2008,"May",12,1,"Ireland",8705,"sale","P12","brown","bottom left","en face",33,"no",1
2008,"June",17,24,"Poland",14850,"sale","P12","brown","bottom left","en face",33,"no",1
2008,"April",10,12,"Czech_Republic",2877,"trousers","A32","black","bottom in the middle","en face",38,"no",2
2008,"April",9,2,"Poland",2508,"skirts","B11","black","bottom left","en face",43,"no",1
2008,"April",18,2,"Poland",4411,"skirts","B6","black","top in the middle","en face",52,"yes",1
2008,"July",15,60,"Poland",19464,"sale","P65","of many colors","bottom left","profile",43,"yes",4
2008,"May",15,4,"Poland",9391,"skirts","B13","red","bottom in the middle","profile",62,"yes",1
2008,"May",14,2,"Poland",9134,"blouses","C49","brown","bottom in the middle","profile",26,"no",3
2008,"April",24,5,"Czech_Republic",5806,"skirts","B33","grey","bottom in the middle","profile",33,"no",2
2008,"August",11,19,"Poland",23741,"sale","P72","white","bottom right","en face",33,"no",4
2008,"April",12,3,"Poland",3161,"skirts","B19","violet","top left","en face",38,"no",2
2008,"May",16,10,"Poland",9612,"skirts","B30","of many colors","bottom left","en face",57,"yes",2
2008,"July",9,7,"Poland",18406,"trousers","A11","blue","bottom left","en face",62,"yes",1
2008,"May",2,1,"Poland",7125,"trousers","A15","white","bottom in the middle","profile",33,"no",1
2008,"June",8,6,"Czech_Republic",13367,"blouses","C5","pink","top in the middle","en face",48,"yes",1
2008,"June",28,28,"Poland",16581,"sale","P15","brown","bottom in the middle","profile",38,"yes",1
2008,"June",5,6,"Poland",13057,"blouses","C30","black","bottom left","profile",28,"no",2
2008,"April",14,7,"Poland",3489,"skirts","B10","black","bottom left","en face",67,"yes",1
2008,"April",11,3,"Germany",3087,"sale","P81","brown","top right","profile",43,"yes",5
2008,"July",19,1,"Czech_Republic",20019,"trousers","A12","black","bottom left","en face",38,"no",1
2008,"April",6,1,"Iceland",1707,"trousers","A15","white","bottom in the middle","profile",33,"no",1
2008,"May",10,2,"Poland",8478,"skirts","B13","red","bottom in the middle","profile",62,"yes",1
2008,"April",16,6,"Germany",4160,"trousers","A3","blue","top left","en face",72,"yes",1
2008,"May",12,7,"Poland",8780,"sale","P50","grey","bottom in the middle","profile",33,"no",3
2008,"July",2,38,"Poland",17304,"sale","P70","grey","bottom right","profile",38,"yes",4
2008,"May",23,4,"Czech_Republic",10658,"skirts","B4","olive","top in the middle","en face",52,"yes",1
2008,"August",3,13,"Poland",22433,"trousers","A12","black","bottom left","en face",38,"no",1
2008,"May",29,3,"Poland",11764,"trousers","A10","blue","bottom left","en face",38,"no",1
2008,"July",3,3,"Poland",17504,"trousers","A35","white","bottom right","profile",33,"no",2
2008,"July",9,11,"Poland",18373,"skirts","B28","of many colors","bottom left","en face",38,"no",2
2008,"April",24,7,"Poland",5670,"sale","P16","green","bottom right","en face",33,"no",1
2008,"June",28,17,"Poland",16581,"blouses","C30","black","bottom left","profile",28,"no",2
2008,"May",15,8,"Poland",9412,"blouses","C49","brown","bottom in the middle","profile",26,"no",3
2008,"April",4,1,"Poland",1335,"trousers","A5","blue","top in the middle","en face",43,"no",1
2008,"June",27,5,"Poland",16477,"skirts","B23","green","top in the middle","en face",38,"no",2
2008,"May",21,11,"Lithuania",10321,"sale","P46","white","bottom left","en face",28,"no",3
2008,"June",1,2,"Poland",12240,"skirts","B16","red","bottom right","en face",52,"yes",1
2008,"July",25,9,"Poland",21168,"sale","P81","brown","top right","profile",43,"yes",5
2008,"May",5,7,"Poland",7528,"trousers","A22","brown","top in the middle","en face",62,"yes",2
2008,"May",29,4,"Poland",11763,"trousers","A28","beige","bottom left","profile",43,"no",2
2008,"July",1,5,"Poland",17140,"trousers","A10","blue","bottom left","en face",38,"no",1
2008,"April",15,3,"Czech_Republic",3745,"trousers","A4","blue","top in the middle","profile",38,"no",1
2008,"April",17,21,"Poland",4314,"blouses","C11","green","bottom left","en face",33,"no",1
2008,"April",5,8,"Poland",1528,"sale","P33","of many colors","bottom in the middle","en face",43,"yes",2
2008,"May",19,2,"Poland",10062,"trousers","A16","beige","bottom right","en face",33,"no",1
2008,"June",18,6,"Poland",15047,"blouses","C6","grey","top in the middle","en face",33,"no",1
2008,"July",6,1,"Czech_Republic",17799,"trousers","A21","beige","top left","en face",62,"yes",2
2008,"July",15,4,"Poland",19403,"skirts","B12","black","bottom left","en face",38,"no",1
2008,"May",6,6,"Poland",7717,"trousers","A15","white","bottom in the middle","profile",33,"no",1
2008,"July",3,5,"Poland",17466,"sale","P16","green","bottom right","en face",33,"no",1
2008,"July",22,8,"Poland",20567,"skirts","B4","olive","top in the middle","en face",52,"yes",1
2008,"May",7,1,"Poland",7944,"trousers","A33","beige","bottom in the middle","en face",38,"no",2
2008,"May",27,4,"Poland",11350,"skirts","B22","black","top in the middle","en face",67,"yes",2
2008,"August",9,6,"Poland",23464,"blouses","C54","white","bottom right","en face",57,"yes",3
2008,"April",16,5,"Poland",4118,"blouses","C38","violet","top left","en face",38,"no",3
2008,"August",4,21,"Poland",22627,"skirts","B31","of many colors","bottom in the middle","en face",57,"yes",2
2008,"July",12,3,"Poland",18870,"sale","P1","blue","top left","en face",38,"yes",1
2008,"May",31,3,"Czech_Republic",12124,"trousers","A10","blue","bottom left","en face",38,"no",1
2008,"April",22,21,"Poland",5263,"sale","P56","black","top left","en face",33,"no",4
2008,"April",16,3,"Poland",4151,"trousers","A4","blue","top in the middle","profile",38,"no",1
2008,"May",12,2,"Poland",8738,"skirts","B4","olive","top in the middle","en face",52,"yes",1
2008,"July",3,29,"Poland",17439,"sale","P55","white","top left","profile",33,"no",4
2008,"June",6,4,"Poland",13148,"skirts","B20","navy blue","top left","en face",43,"no",2
2008,"June",20,13,"net(*.net)",15455,"trousers","A6","blue","top in the middle","en face",43,"no",1
2008,"July",5,30,"Poland",17685,"blouses","C19","red","top left","en face",48,"yes",2
2008,"April",27,3,"Czech_Republic",6127,"trousers","A11","blue","bottom left","en face",62,"yes",1
